UpOctUL,UpOctDL,ConnMean,AttOutExecInterXn,SuccOutInterXn,ULMeanNL,MaxTxPower,TransRateMean,RSRP,RSRQ,Label
16982.3,136290,14,219,210,-97,332,261,-88,-12,3
14921.3,115534,10,153,144,-95,367,262,-87,-12,3
33202.7,263657,7,110,107,-112,151,176,-103,-14,1
78801,634503,15,250,245,-107,355,267,-87,-12,2
19181.9,153591,13,210,209,-125,357,242,-90,-12,2
41081,332884,10,149,148,-130,137,154,-108,-15,1
9194.24,73454,8,128,126,-120,223,224,-96,-13,0
44692.3,354659,11,160,152,-118,342,273,-89,-12,2
9459.85,140963,11,168,22,-96,245,224,-94,-13,4
14204.5,211746,15,204,41,-91,247,218,-93,-13,4
77405,629723,14,212,194,-124,327,218,-96,-13,2
104375,827933,16,240,238,-87,313,223,-98,-13,3
33541.5,268447,10,145,140,-137,139,137,-110,-15,1
39770.5,319776,10,146,136,-116,136,150,-108,-15,1
15913.3,128694,14,203,202,-116,283,231,-96,-13,0
4363.81,34301.4,8,121,120,-112,145,211,-99,-14,1
51328.1,410269,11,168,163,-125,322,246,-90,-13,2
23018.6,181831,7,98,97,-118,161,179,-102,-14,1
16448.7,133815,12,195,180,-131,244,254,-91,-13,0
11572.2,173162,10,147,32,-91,265,233,-93,-13,4
61938.1,492294,12,163,155,-114,178,202,-99,-14,1
38876.5,577544,12,181,73,-91,262,249,-88,-12,4
45403,366369,10,143,141,-124,326,244,-89,-13,2
23963.5,358482,9,137,48,-104,219,207,-98,-14,4
60495.9,493931,12,157,156,-111,306,228,-95,-13,2
10535.2,83768.1,6,89,88,-112,153,218,-97,-13,1
23724.9,189009,13,186,170,-124,341,222,-93,-13,2
15955.8,127054,13,188,180,-94,325,255,-88,-12,3
29429,232262,11,162,150,-86,346,236,-90,-13,3
19970.2,157608,9,115,113,-129,177,157,-106,-15,1
21910.5,174322,15,198,192,-116,330,229,-93,-13,2
10743.9,87643,14,202,184,-132,345,229,-93,-13,2
40295.4,320247,12,195,184,-113,265,211,-97,-14,0
6584.64,98776.8,10,153,7,-91,252,266,-90,-13,4
7829.87,62456.7,9,143,140,-124,236,239,-93,-13,0
30875.1,252535,9,135,123,-126,250,215,-94,-13,0
2065.63,31026,7,102,35,-103,230,238,-92,-13,4
1821.83,27411.4,11,156,16,-94,224,214,-96,-14,4
10479.9,84549.3,9,139,132,-127,149,196,-99,-14,1
9775.84,144867,11,167,62,-87,228,245,-92,-13,4
18186.4,144359,11,168,158,-107,257,231,-96,-13,0
16515.5,249286,11,166,3,-97,227,200,-101,-14,4
23087,345124,9,128,44,-92,227,229,-94,-13,4
11517.4,92363.6,11,166,156,-88,348,276,-86,-12,3
27695.5,414582,10,157,41,-91,262,192,-100,-14,4
44683.7,360417,11,165,150,-89,297,197,-100,-14,3
10637.7,85253.8,13,195,178,-87,318,249,-92,-13,3
14432.2,218142,10,148,18,-97,224,169,-105,-15,4
9687.3,144496,9,140,42,-93,247,257,-90,-13,4
26757.9,213797,10,142,131,-122,264,221,-93,-13,0
71399.5,574448,14,205,202,-89,354,232,-93,-13,3
10703.2,84011.7,18,287,269,-108,332,266,-88,-12,2
8765.94,129710,10,161,51,-91,232,246,-91,-13,4
23789.8,188930,7,93,88,-123,157,159,-107,-15,1
8488.82,67326.3,16,265,257,-88,325,253,-91,-12,3
15196.1,227480,8,119,23,-92,268,242,-90,-13,4
85404.5,684951,13,186,179,-93,329,257,-87,-12,3
3851.45,30836.1,7,110,101,-105,165,167,-106,-15,1
44751.9,363931,11,165,159,-106,236,236,-95,-13,0
20953.2,165964,12,184,179,-121,243,233,-94,-13,0
25736.7,383278,11,161,25,-98,222,237,-94,-13,4
43515.7,340913,10,168,157,-135,142,132,-110,-15,1
8589.08,67663.8,15,231,210,-124,354,255,-90,-13,2
26509.6,397358,9,143,23,-93,221,199,-96,-13,4
2811.19,42300.3,10,148,10,-92,260,211,-97,-14,4
30311.1,244031,11,145,141,-110,239,156,-106,-15,0
22533.2,335695,9,144,41,-90,239,225,-95,-13,4
34189.2,276505,10,141,128,-141,320,265,-88,-12,2
11869.1,176341,10,168,20,-96,233,159,-105,-15,4
49786.4,394032,13,171,164,-87,346,245,-87,-12,3
31592.1,251930,10,123,114,-113,249,237,-94,-13,0
8026.36,64034.6,8,108,105,-119,168,191,-102,-14,1
11728.8,92891.3,10,141,129,-114,109,189,-101,-14,1
37809.3,299468,14,228,207,-88,317,254,-92,-13,3
60453.8,482796,11,172,167,-135,233,189,-99,-14,0
45712.3,361305,10,162,160,-87,328,230,-89,-12,3
6931.55,55248.9,12,185,177,-108,346,242,-91,-13,2
22712,181368,13,196,184,-135,349,243,-91,-13,2
2263.49,34041.1,8,116,56,-85,246,256,-89,-12,4
10634.1,158519,9,116,4,-90,234,231,-95,-13,4
92604,735408,14,213,202,-120,314,268,-88,-12,2
31148.2,251401,11,156,148,-87,331,262,-90,-12,3
2089.51,16708.4,7,111,108,-126,188,166,-107,-15,1
41121.1,326565,10,136,125,-107,152,133,-110,-15,1
64136.6,513726,12,158,144,-90,317,233,-91,-13,3
3768.59,30763,7,93,90,-131,246,206,-99,-14,0
23649.5,188076,15,233,231,-113,329,248,-92,-13,2
4680.06,37090.6,8,130,125,-110,238,267,-90,-12,0
24583.3,195173,6,90,84,-109,171,218,-97,-14,1
16281.3,132350,14,195,191,-94,354,269,-88,-12,3
5763.27,85639.7,12,177,20,-95,205,241,-92,-13,4
30691,250886,9,144,133,-116,138,201,-97,-14,1
26330.8,211446,5,65,62,-105,140,173,-104,-14,1
20588.8,164993,15,200,184,-93,329,251,-91,-13,3
1900.33,28570.2,13,204,59,-93,241,232,-94,-13,4
23133.2,185142,10,144,135,-90,336,272,-90,-12,3
2671.35,21593.9,9,118,113,-117,112,157,-109,-15,1
39517.5,314254,11,177,165,-122,216,227,-95,-13,0
4826.26,72951.6,8,136,47,-101,257,194,-97,-14,4
35964.1,544341,11,179,74,-91,238,224,-93,-13,4
10256.6,154388,11,152,67,-97,241,198,-100,-14,4
30769.9,251419,11,162,146,-93,323,217,-96,-14,3
6804.84,102286,11,192,62,-94,258,226,-94,-13,4
9332.02,140916,8,121,33,-92,251,195,-96,-13,4
6706.58,53487.6,12,174,164,-116,355,266,-91,-13,2
66038.9,527933,15,249,235,-114,335,268,-87,-12,2
9740.41,77407.3,11,167,153,-109,231,233,-95,-13,0
76099.2,607619,15,210,193,-115,320,223,-92,-13,2
20705.6,167726,8,113,105,-136,163,219,-95,-13,1
24080.7,188154,14,207,188,-118,251,244,-92,-13,0
2195,32608.5,14,205,86,-92,259,259,-90,-12,4
25491.6,383845,11,190,71,-91,232,235,-93,-13,4
3131.79,25567.5,11,147,139,-111,355,249,-91,-13,2
12711.5,100468,14,200,193,-117,294,240,-91,-13,2
70499.4,552360,13,202,199,-92,340,242,-92,-13,3
25948.4,394628,10,160,73,-98,239,210,-96,-13,4
15825.8,237175,13,188,50,-94,220,220,-97,-14,4
43875.2,349212,16,224,220,-112,319,236,-90,-12,2
4095.03,32729.5,7,91,82,-112,130,96,-118,-16,1
53035.7,424985,13,209,201,-91,329,237,-93,-13,3
38540.6,307388,13,191,190,-135,301,225,-95,-13,2
37451,299570,11,168,156,-126,266,226,-94,-13,0
12817.1,101921,11,168,160,-89,349,238,-92,-13,3
42154.1,339123,12,184,178,-108,236,246,-91,-13,0
21617.5,170981,12,192,190,-113,358,269,-87,-12,2
88951.9,710822,17,243,235,-112,319,242,-91,-13,2
10281.6,81330.6,10,143,136,-133,210,233,-91,-13,0
3166.94,48140.4,10,153,14,-98,235,224,-96,-13,4
70754.2,573893,13,198,185,-120,320,264,-87,-12,2
14021.1,115022,13,183,179,-90,343,235,-92,-13,3
9114.42,135967,7,105,22,-92,232,192,-99,-14,4
36736.2,289689,11,161,147,-91,324,235,-93,-13,3
12076,97469.2,13,209,191,-117,314,257,-90,-12,2
8909.78,69930.6,6,91,88,-107,153,158,-108,-15,1
6129.68,50147.6,8,114,111,-116,228,214,-96,-13,0
31300.7,248281,8,115,104,-112,138,168,-103,-15,1
21739.3,173608,7,105,99,-112,154,217,-96,-13,1
46224.1,365541,12,193,193,-95,332,242,-91,-13,3
7885.8,63774.9,10,151,142,-115,135,100,-118,-16,1
10318.6,154826,12,179,68,-96,249,181,-100,-14,4
49409.7,394084,12,163,161,-121,324,236,-92,-13,2
1395.95,11190.3,5,86,78,-110,161,223,-93,-13,1
25978.9,209389,13,196,177,-115,325,261,-89,-12,2
42814.9,347114,9,134,131,-133,235,232,-95,-13,0
70500.4,560893,11,176,165,-110,360,269,-86,-12,3
40071.6,315626,9,143,132,-135,151,222,-96,-14,1
2650.5,39785.7,9,122,28,-96,224,212,-98,-14,4
3108.78,46570.4,10,149,39,-91,233,254,-90,-12,4
7673.66,60893.9,9,132,119,-117,156,173,-103,-15,1
11301,91958.6,8,141,138,-134,145,137,-109,-15,1
25699.8,386901,12,207,89,-99,236,242,-93,-13,4
4258.06,33619,15,226,215,-87,336,245,-92,-13,3
8030.75,120971,8,122,29,-94,238,222,-95,-13,4
18630.1,149327,12,204,196,-91,309,257,-90,-13,3
10250.1,82445.8,16,241,223,-104,316,243,-93,-13,2
65663.6,525374,14,209,206,-90,324,232,-93,-13,3
5787.63,86951.8,8,144,43,-97,236,244,-91,-13,4
57790.7,466007,12,171,168,-88,328,233,-93,-13,3
9080.44,73366.6,11,169,168,-89,345,243,-93,-13,3
9746.91,144832,14,205,20,-86,263,260,-88,-12,4
58734.3,476199,11,153,141,-118,342,259,-89,-12,2
6589.58,98526.2,8,116,19,-91,254,221,-95,-13,4
16196.1,132809,13,190,176,-118,304,261,-88,-12,2
14934.7,222319,8,110,3,-95,236,243,-90,-13,4
10544.9,84345.3,8,131,129,-116,140,191,-100,-14,1
20311.6,163058,9,127,120,-108,253,266,-88,-12,0
6904.52,55575.9,12,181,174,-122,250,215,-95,-13,0
56849.5,459084,11,167,160,-127,146,164,-107,-15,1
2231.64,18083.2,8,129,121,-119,150,209,-97,-13,1
47867.5,380404,9,134,130,-88,312,245,-91,-12,3
29053.6,232240,5,75,74,-121,146,174,-103,-15,1
15301.8,230076,8,125,13,-89,236,213,-95,-13,4
1638.57,24633.5,11,153,31,-95,237,213,-97,-14,4
1398.65,20947.9,9,148,52,-98,261,167,-103,-14,4
81706,662870,15,226,207,-121,344,251,-90,-13,2
61899.5,492918,11,152,140,-127,351,243,-92,-13,2
11454.6,91259.3,11,158,157,-115,317,216,-93,-13,2
19935,160757,15,193,177,-110,323,255,-88,-12,2
8275.08,66454.3,6,89,84,-117,175,223,-96,-13,1
34854,276439,15,220,220,-92,314,250,-90,-12,3
26490.2,211199,11,171,170,-132,342,285,-89,-12,2
4187.61,63613.9,9,128,9,-99,241,252,-91,-13,4
44011.8,345242,10,141,130,-115,241,195,-100,-14,0
5750.48,85529.2,10,145,66,-93,232,191,-100,-14,4
19834.3,158994,14,206,188,-120,328,211,-97,-14,2
3231.48,25733.7,12,175,166,-93,337,236,-89,-12,3
57286.4,448375,10,150,136,-104,337,256,-90,-13,3
11755,93896.4,11,177,162,-116,158,197,-99,-14,1
25994.7,208937,12,199,198,-136,254,253,-92,-13,0
23208.4,348978,9,151,67,-91,281,237,-93,-13,4
82418.6,643617,16,262,244,-107,332,262,-90,-13,2
52569.1,417606,14,233,231,-92,346,246,-93,-13,3
8107.56,64680.4,14,231,225,-112,348,212,-96,-13,2
2347.75,35936.7,8,115,41,-100,226,227,-94,-13,4
33594.2,269660,14,189,172,-119,318,220,-95,-13,2
3148.11,47217.1,10,155,72,-101,251,229,-90,-13,4
10172.9,152674,8,117,53,-91,227,255,-90,-13,4
50488.7,408592,10,153,152,-118,338,235,-90,-12,2
27690.1,220122,10,142,131,-117,254,246,-90,-13,0
2713.94,21815.7,10,166,150,-115,235,228,-93,-13,0
1686.37,13279,6,92,86,-114,137,219,-96,-13,1
28788.1,226607,13,224,211,-107,326,267,-85,-12,2
2494.47,19693.4,9,131,120,-126,136,209,-99,-14,1
12573.8,98554,11,159,146,-89,336,265,-88,-12,3
14230.1,113207,14,232,212,-89,333,259,-90,-12,3
38720.7,316014,10,133,122,-124,236,230,-92,-13,0
17045.1,136776,11,169,158,-87,340,228,-94,-13,3
29429.7,237683,5,73,68,-106,150,147,-110,-15,1
41003.4,318953,14,203,196,-111,327,224,-94,-13,2
37148.4,300655,15,233,230,-110,333,237,-95,-13,2
18843.9,151637,11,182,164,-112,322,233,-95,-13,2
13809,111197,8,128,120,-122,200,180,-101,-14,0
12953.8,103851,10,148,144,-89,333,256,-90,-13,3
33428.5,505100,11,196,67,-103,219,240,-90,-13,4
74657,586393,14,189,179,-132,336,247,-91,-13,2
11102.2,89865.4,7,114,112,-112,173,239,-91,-13,1
19969.7,295668,10,134,61,-96,259,286,-88,-12,4
41782.1,339420,11,159,154,-111,326,257,-88,-12,2
9925.18,80392,8,97,91,-120,253,207,-94,-13,0
57224.2,452925,12,175,168,-110,335,265,-89,-12,2
84439.6,679018,15,256,235,-87,321,250,-89,-12,3
21537.4,173197,10,140,129,-125,164,192,-101,-14,1
26638.7,210586,11,155,147,-125,261,233,-94,-13,0
7732.13,61774.1,16,220,217,-89,314,219,-94,-13,3
14133.5,113844,15,210,198,-85,343,258,-90,-13,3
7843.99,117821,11,172,82,-97,250,205,-98,-14,4
24252.1,189832,16,240,224,-89,338,227,-93,-13,3
5957.55,88313.6,9,138,19,-89,234,212,-96,-13,4
14352.9,115893,10,143,132,-121,351,232,-89,-13,2
10897.4,87933.9,9,142,130,-115,154,110,-114,-16,1
27808.1,220908,5,81,74,-126,139,166,-105,-15,1
17110.3,255794,10,149,53,-105,224,242,-90,-13,4
4619.93,36750.5,8,119,108,-117,131,168,-103,-14,1
58646.3,460332,11,178,167,-92,294,232,-93,-13,3
11082.6,167993,8,125,21,-88,245,257,-89,-13,4
8804.31,69777.8,15,243,230,-86,304,246,-90,-12,3
41291.5,327462,9,135,127,-123,143,189,-100,-14,1
60180.9,495000,12,160,156,-111,234,212,-96,-14,0
55009.8,438641,11,169,166,-86,333,245,-90,-12,3
3579,28852.3,12,162,155,-106,273,215,-94,-13,0
9857.13,78232.2,8,113,112,-119,150,243,-94,-13,1
13981.8,111811,8,115,114,-128,132,151,-107,-15,1
33179.3,264073,10,156,154,-122,240,256,-88,-12,0
11397.2,90965.1,13,214,213,-112,316,251,-88,-12,2
47066.6,372186,10,163,159,-141,244,211,-96,-13,0
22651.8,182754,7,110,108,-117,227,168,-107,-15,0
68518.9,546421,13,199,192,-126,342,252,-90,-13,3
43967.6,352498,9,132,121,-124,148,134,-109,-15,1
30783.6,453906,13,205,11,-99,244,174,-103,-14,4
19668.4,158660,11,131,129,-112,319,241,-88,-12,2
28295.2,427421,12,200,95,-96,223,230,-93,-13,4
53573,424363,15,245,226,-131,324,252,-89,-12,2
56428.8,460313,12,196,193,-116,312,244,-89,-12,2
28472.7,229821,10,154,143,-114,271,265,-88,-12,0
4162.26,61611.4,9,137,67,-99,245,252,-90,-13,4
45330.4,370574,10,145,139,-112,244,212,-97,-13,0
49575.5,402987,10,141,134,-92,340,265,-89,-12,3
15277.4,122621,10,143,137,-129,135,201,-100,-14,1
1609.74,12702.3,6,81,76,-115,146,109,-116,-16,1
25945.9,391608,10,147,3,-91,246,237,-95,-13,4
21338.1,319555,7,112,7,-91,243,219,-95,-13,4
1729.71,25926.8,11,168,15,-100,230,192,-99,-14,4
14947.6,118542,9,151,141,-134,148,147,-106,-15,1
29871.1,235670,13,203,188,-110,332,255,-91,-13,2
42891.4,341170,8,110,100,-116,149,207,-99,-14,1
27881.5,223532,12,198,197,-122,320,213,-94,-13,2
21493.2,170162,14,206,186,-112,325,227,-97,-13,2
12565.2,101686,7,120,111,-109,144,204,-98,-14,1
25153,202691,17,242,239,-87,319,248,-90,-12,3
1598.66,24089,10,150,66,-92,249,229,-92,-13,4
50538.2,406709,10,155,145,-98,322,272,-87,-12,3
12864.4,105392,9,121,120,-95,338,238,-91,-12,3
3926.84,31762.8,14,208,194,-90,321,268,-88,-12,3
6122.42,92545.4,11,147,28,-87,248,238,-91,-13,4
18249.1,144452,8,133,131,-121,158,165,-105,-14,1
19114.3,284882,10,154,65,-93,246,214,-96,-13,4
11658.7,94047,13,207,188,-107,327,264,-90,-13,3
42895,352930,13,196,186,-95,333,228,-90,-13,3
9170.93,73391.5,13,204,194,-88,345,250,-90,-13,3
44112.4,355496,16,224,212,-109,338,231,-93,-13,2
10226.1,82501.4,12,194,177,-127,254,194,-99,-14,0
4202.46,63516.9,10,149,58,-96,234,200,-99,-14,4
31843,483383,12,200,87,-100,217,192,-99,-14,4
46797.4,374826,11,169,164,-112,152,175,-103,-14,1
26423.4,214099,15,208,190,-131,335,240,-92,-13,2
68234.3,546337,14,190,185,-112,340,257,-89,-12,2
20395.3,164154,8,96,89,-122,232,257,-89,-13,0
45374.4,369558,13,180,178,-119,317,260,-88,-12,2
54536.2,436342,12,180,177,-137,255,253,-91,-13,0
32525.6,256879,12,172,170,-117,252,223,-93,-13,0
20798,165627,13,177,168,-114,328,259,-87,-12,2
8087.26,121138,9,135,59,-102,240,218,-93,-13,4
4905.4,73370.7,12,182,0,-99,254,259,-92,-13,4
25226.7,378026,12,168,30,-89,258,209,-96,-13,4
25018,200389,9,128,119,-130,160,177,-102,-14,1
35340.2,282823,15,232,219,-118,332,223,-93,-13,2
22690.5,339824,9,144,54,-98,249,188,-99,-14,4
57576.5,461249,11,156,148,-108,256,202,-98,-14,0
24593,197645,16,247,238,-106,313,214,-96,-14,2
3729.36,55392.1,13,180,35,-92,221,197,-101,-14,4
34760.6,281777,11,187,171,-136,152,169,-106,-15,1
23756.7,187488,15,227,225,-91,321,231,-94,-13,3
35813.7,294705,13,213,201,-119,236,191,-100,-14,0
17361.8,262022,8,119,48,-94,242,244,-90,-13,4
8151.5,122162,11,176,4,-94,251,244,-91,-12,4
7194.58,56888.2,13,184,168,-134,266,227,-92,-13,0
17007.3,139293,16,234,218,-124,301,254,-88,-12,3
2426.51,19038.8,9,133,123,-122,236,243,-94,-13,0
6493.69,53096.3,11,149,143,-96,355,238,-91,-13,3
32886,263379,10,137,132,-112,225,253,-92,-13,0
28776.9,229196,16,230,225,-88,324,251,-91,-13,3
3461.65,27937.5,6,85,84,-115,136,64,-124,-17,1
11262.2,167172,13,208,98,-93,238,213,-97,-14,4
3161.23,25447.5,11,177,163,-110,351,248,-91,-13,2
19937.4,297804,8,112,1,-91,272,224,-97,-14,4
4595.39,36646.8,8,122,114,-110,224,216,-94,-13,0
36245,296332,9,136,126,-93,332,223,-95,-13,3
16969.6,134748,14,221,220,-117,326,214,-97,-13,2
44997.6,363076,9,139,134,-105,347,231,-93,-13,3
23058.4,190973,6,82,78,-129,163,202,-99,-14,1
6557.8,52198.1,11,173,170,-130,318,248,-94,-13,2
35048,284919,9,133,131,-108,224,243,-93,-13,0
3214.74,26012.1,11,171,168,-123,239,266,-88,-12,0
38658.8,310546,8,120,117,-115,163,204,-99,-14,1
42249.5,341363,12,199,187,-114,267,249,-90,-13,0
30259.8,237069,10,152,141,-93,335,274,-86,-12,3
24895.1,200838,9,139,132,-118,158,130,-111,-15,1
6096.63,91454.3,7,111,31,-97,263,235,-92,-13,4
15170.4,121425,7,113,108,-125,136,214,-97,-14,1
11954.2,95754.3,7,102,98,-124,162,178,-102,-14,1
6049.6,48797,5,74,73,-125,146,208,-96,-13,1
24038.9,192382,15,211,192,-128,249,232,-94,-13,0
26369.5,211314,13,174,162,-107,326,213,-93,-13,2
22293.9,181591,10,174,174,-111,156,150,-108,-15,1
81131.9,646338,16,267,255,-90,321,248,-93,-13,3
7225.97,58689.1,14,230,219,-92,325,223,-98,-14,3
60374.9,477233,15,219,216,-99,325,238,-91,-13,3
26863.3,211992,11,180,179,-95,353,220,-96,-13,3
13562.6,108131,8,121,120,-118,208,186,-101,-14,0
10619.9,158904,8,117,54,-96,227,231,-92,-13,4
37481.8,303638,13,193,175,-124,336,272,-87,-12,2
55357.9,436419,13,196,193,-126,351,275,-89,-12,2
11961.8,96274.6,11,182,170,-112,265,260,-87,-12,0
2403.28,36079.1,8,136,7,-86,236,260,-90,-13,4
25769.3,202947,5,72,67,-134,144,173,-105,-15,1
1088.43,16327.8,7,102,12,-101,244,260,-89,-12,4
6918.17,55361.4,8,109,108,-130,246,221,-97,-14,0
8089.02,63340.1,15,206,189,-87,317,237,-95,-13,3
22781.2,341892,10,153,75,-94,254,242,-91,-13,4
13732,203838,12,189,81,-96,252,255,-88,-12,4
38167.3,304978,12,172,161,-90,332,221,-94,-13,3
3083.87,24526.8,11,166,163,-93,337,207,-97,-13,3
12792,100043,10,156,146,-119,153,184,-103,-14,1
6121.72,48749.5,11,157,143,-111,335,243,-89,-13,2
10677.6,85458.8,13,191,188,-107,334,256,-89,-12,3
13218.2,102355,7,104,98,-134,250,224,-94,-13,0
39778.6,316083,13,175,175,-92,346,191,-101,-14,3
21546.4,173814,12,168,163,-114,241,269,-87,-12,0
12558.1,100537,14,197,189,-118,311,252,-90,-12,2
50948.4,407508,9,128,127,-115,150,169,-104,-15,1
40961.8,323896,10,161,152,-139,263,235,-90,-12,0
3450.66,51973,11,180,73,-103,240,220,-96,-13,4
2097.02,16466,8,116,110,-120,143,194,-100,-14,1
73345.3,584826,13,200,182,-112,319,258,-89,-12,2
6821.32,54507,12,177,163,-126,324,247,-92,-13,2
70690.6,569394,12,181,178,-88,360,236,-91,-13,3
7470.29,59182.7,13,222,219,-103,313,283,-87,-12,3
37906.8,301193,8,122,120,-112,215,208,-96,-13,0
25282,376295,11,163,17,-97,243,253,-90,-13,4
8838.81,69451.5,15,214,201,-93,296,239,-93,-13,3
16786.6,137268,10,150,137,-91,344,215,-95,-13,3
21491.8,168747,9,128,116,-118,243,205,-99,-14,0
4518.25,36428.7,15,216,214,-96,347,212,-96,-13,3
52503.9,413141,11,161,152,-93,296,248,-89,-12,3
35290.2,530628,13,201,46,-94,216,186,-100,-14,4
10996.6,87952.6,14,233,232,-110,350,292,-86,-12,2
42119.2,336217,10,142,129,-134,241,237,-90,-13,0
19951.4,298474,9,133,33,-105,260,216,-95,-13,4
12286.1,98294.1,10,161,155,-126,238,252,-91,-13,0
10885.7,87790.3,13,198,179,-117,337,239,-90,-12,2
68741.5,555165,15,235,235,-109,313,257,-90,-13,2
51981.7,418322,11,151,139,-109,208,226,-95,-13,0
4799.02,38595.5,9,137,132,-116,150,164,-107,-15,1
16511.3,130966,13,184,183,-117,328,226,-91,-13,2
50127.9,410372,14,200,181,-90,343,241,-91,-13,3
14715.6,118655,12,190,184,-126,217,224,-95,-13,0
52498.8,421887,11,172,169,-89,323,256,-92,-13,3
15112.8,228203,7,97,6,-89,232,191,-100,-14,4
16797.9,133389,14,192,177,-118,216,194,-100,-14,0
16448.9,131287,12,162,153,-126,241,211,-95,-13,0
60820,484387,15,217,213,-101,340,236,-92,-13,3
36339.2,297712,9,128,117,-111,168,186,-101,-14,1
44741.3,358159,9,141,140,-114,170,185,-102,-14,1
13428.4,108714,16,251,237,-93,309,253,-88,-12,3
48113.9,384855,11,165,164,-133,359,264,-89,-12,2
4003.91,31396.1,14,207,206,-87,354,263,-89,-12,3
28403.4,225233,8,120,112,-124,170,216,-94,-13,1
8806.68,70325.5,10,164,163,-88,325,261,-90,-13,3
29030.2,228574,12,165,152,-91,336,247,-92,-13,3
11394.4,90324.2,7,100,99,-109,157,205,-100,-14,1
55021.9,431614,11,163,160,-93,343,280,-85,-12,3
17755.2,265513,10,146,37,-86,226,236,-95,-13,4
5405.9,42740,10,175,159,-104,325,248,-88,-12,2
2790.81,22179.5,10,150,149,-123,146,147,-108,-15,1
10953.4,86376,13,208,205,-123,331,235,-89,-12,2
42396.8,346404,10,166,156,-108,263,202,-98,-14,0
6270.55,93886.5,10,155,53,-98,221,224,-95,-13,4
3582.56,28385.5,7,105,96,-107,220,205,-99,-14,0
8627.65,69932.3,6,69,65,-136,156,184,-105,-14,1
31957.8,261080,11,174,159,-106,321,245,-89,-12,2
30134.7,245266,10,159,145,-114,327,222,-96,-13,2
7433.73,58783.5,7,103,95,-107,158,222,-95,-13,1
11443.4,91883.1,14,222,200,-88,352,269,-89,-12,3
55438.2,455924,10,147,137,-140,222,193,-101,-14,0
12181.2,183579,10,145,71,-100,243,266,-89,-13,4
6297.18,95352.3,9,137,12,-93,243,267,-88,-12,4
63790.3,509590,12,173,171,-112,341,245,-93,-13,2
47138.3,382126,10,157,147,-109,328,252,-92,-13,2
54854.3,444759,11,164,157,-106,230,251,-92,-13,0
17277,259634,11,159,74,-103,248,235,-96,-14,4
14195.9,113881,11,163,157,-105,337,254,-92,-13,3
28156.3,223229,6,80,79,-105,148,186,-102,-14,1
12787.4,102356,11,184,180,-117,219,181,-102,-14,0
51833.2,414492,9,141,139,-109,143,139,-110,-15,1
22674.8,178998,13,193,182,-124,358,232,-94,-13,2
5769.24,86033.4,9,136,32,-90,245,206,-98,-14,4
9825.94,78949.9,11,156,153,-123,234,209,-96,-13,0
22071.7,173447,12,187,177,-89,327,219,-98,-14,3
4151.23,33299.4,8,126,119,-112,247,189,-102,-14,0
9818.39,78689.6,9,139,133,-111,141,201,-99,-14,1
25677.3,385598,9,132,7,-102,234,210,-95,-13,4
41845.9,335058,10,158,158,-125,255,253,-90,-12,0
2979.73,23373,10,141,139,-113,306,261,-88,-12,2
32750.8,260820,14,237,217,-138,333,257,-90,-13,2
16027,127277,11,157,148,-125,316,249,-89,-12,2
11005.2,89634.3,13,203,193,-91,346,269,-87,-12,3
42520.9,334111,7,112,104,-116,163,201,-97,-13,1
25479.3,202997,12,190,181,-109,229,238,-92,-13,0
39005.2,306050,10,161,147,-121,236,242,-90,-12,0
46791.3,376385,9,141,132,-108,240,219,-95,-13,0
4494.81,66855.2,10,154,67,-100,246,220,-96,-13,4
9290.64,73882.6,9,133,127,-107,339,240,-91,-13,2
